"customer_id","customer_type","state","zip","zip3","customer_sqft","first_purch","last_purch","cases","dollars","cab_franc","cab_sauvignon","malbec","merlot","red_blend","syrah","buyer"
4465,"bar","NY",11385,113,2418,51,11,8,5925,3,3,0,2,0,0,0
4466,"restaurant","NY",13208,132,2874,51,9,7,5053,0,2,0,3,0,2,0
4467,"bar","PA",19380,193,2867,51,17,7,4960,1,0,2,2,1,1,0
4468,"restaurant","NY",11757,117,2092,51,11,7,4921,2,0,2,2,1,0,0
4469,"bar","MD",21061,210,3157,51,25,10,7242,1,3,1,3,0,2,0
4470,"bar","CT",6432,64,2135,51,31,5,3647,0,0,4,0,0,1,0
4471,"bar","NY",11803,118,3141,51,23,9,6341,1,1,3,1,0,3,0
4472,"bar","NY",11024,110,2722,51,13,7,5098,0,2,2,2,1,0,0
4473,"restaurant","NJ",8512,85,3340,51,13,5,3660,0,0,1,3,0,1,0
4474,"bar","NY",11961,119,2425,51,13,6,4381,0,2,2,0,1,1,0
4475,"bar","NY",10033,100,2040,51,7,8,5783,1,1,2,3,0,1,0
4476,"restaurant","NY",11004,110,3684,51,15,5,3629,0,1,2,0,1,1,0
4477,"restaurant","NY",11946,119,2530,51,29,5,3600,0,2,0,2,1,0,0
4478,"restaurant","MD",21122,211,4648,51,15,7,5106,1,2,2,0,0,2,0
4479,"restaurant","CT",6525,65,3226,51,21,5,3558,0,1,0,0,2,2,0
4480,"restaurant","MD",21214,212,4072,51,33,7,5003,1,1,0,4,1,0,0
4481,"bar","MA",1754,17,2056,51,3,8,5785,0,1,1,4,0,2,0
4482,"restaurant","PA",19070,190,2949,51,15,3,2180,0,0,0,3,0,0,0
4483,"restaurant","NY",10701,107,3012,51,5,4,2887,2,1,0,0,0,1,0
4484,"bar","NJ",8755,87,3087,51,13,8,5749,0,1,4,2,1,0,0
4485,"bar","CT",6484,64,3606,51,29,2,1432,1,0,1,0,0,0,0
4486,"restaurant","NY",14850,148,3163,51,19,7,4980,0,1,1,3,0,2,0
4487,"restaurant","PA",17901,179,3007,51,13,4,2916,1,2,0,1,0,0,0
4488,"bar","PA",18969,189,3998,51,9,7,5127,1,0,2,1,2,1,0
4489,"bar","MA",1832,18,2617,51,31,6,4318,1,1,1,2,0,1,0
4490,"bar","NY",10977,109,2639,51,35,5,3578,2,0,1,1,0,1,0
4491,"bar","MD",21057,210,3120,51,11,11,7909,3,3,2,3,0,0,0
4492,"restaurant","PA",19064,190,2861,51,1,7,4962,0,3,1,1,1,1,0
4493,"restaurant","NJ",8003,80,2710,51,15,6,4236,1,1,0,2,1,1,0
4494,"bar","NY",10552,105,2040,51,1,8,5754,1,3,1,3,0,0,0
4495,"bar","NJ",8859,88,3011,51,1,7,4905,0,1,2,2,1,1,0
4496,"restaurant","MA",2050,20,3293,51,35,6,4278,0,3,1,2,0,0,0
4497,"restaurant","MD",20902,209,4414,51,11,8,5770,1,1,1,2,2,1,0
4498,"restaurant","MA",1056,10,2330,51,15,5,3568,1,0,2,1,1,0,0
4499,"bar","NJ",7675,76,1733,51,25,4,2888,1,0,1,1,0,1,0
4500,"bar","MA",1752,17,2800,51,15,5,3583,0,3,1,1,0,0,0
4501,"restaurant","PA",15237,152,3178,51,35,6,4273,0,2,0,2,2,0,0
4502,"bar","NY",11413,114,2666,51,5,8,5669,3,0,0,2,1,2,0
4503,"bar","NJ",7030,70,3206,51,25,10,7019,0,0,3,4,1,2,0
4504,"bar","NY",11204,112,2037,51,13,9,6640,1,1,4,2,1,0,0
4505,"restaurant","NY",10469,104,3655,51,23,5,3624,1,0,0,2,1,1,0
4506,"bar","NY",11782,117,3421,51,23,5,3687,0,0,0,2,2,1,0
4507,"restaurant","CT",6776,67,3903,51,15,6,4366,1,1,1,3,0,0,0
4508,"restaurant","MD",21239,212,4076,51,3,10,7150,1,2,1,3,0,3,0
4509,"bar","MA",2155,21,3461,51,7,8,5777,1,0,3,1,2,1,0
4510,"bar","NY",10598,105,3297,51,15,6,4312,0,1,0,1,2,2,0
4511,"restaurant","DE",19720,197,3602,51,1,8,5743,2,2,0,2,2,0,0
4512,"restaurant","NY",11590,115,3543,51,13,5,3585,3,1,1,0,0,0,0
4513,"bar","PA",19148,191,2613,51,29,3,2144,1,0,1,1,0,0,0
4514,"restaurant","CT",6232,62,3080,51,23,3,2172,0,2,0,1,0,0,0
4515,"restaurant","NJ",8210,82,4317,51,5,6,4254,2,2,1,1,0,0,0
4516,"restaurant","MD",21144,211,1870,51,7,8,5863,1,1,2,2,1,1,0
4517,"bar","PA",19020,190,2681,51,25,9,6560,0,2,4,1,2,0,0
4518,"restaurant","NJ",8243,82,2872,51,17,3,2183,0,1,0,2,0,0,0
4519,"restaurant","PA",19120,191,3546,51,15,7,4975,1,1,3,1,1,0,0
4520,"restaurant","NY",11223,112,3262,51,5,4,2891,1,0,2,1,0,0,0
4521,"bar","NY",12180,121,3793,51,11,9,6455,3,2,1,1,2,0,0
4522,"restaurant","NY",10596,105,2010,51,7,9,6492,2,0,3,2,2,0,0
4523,"bar","NJ",8081,80,2717,51,7,5,3618,2,1,0,2,0,0,0
4524,"restaurant","NH",3032,30,2779,51,9,7,4912,1,3,0,1,0,2,0
4525,"restaurant","PA",16801,168,2540,51,35,2,1416,0,1,1,0,0,0,0
4526,"bar","CT",6385,63,2394,51,1,8,5829,2,2,2,1,0,1,0
4527,"restaurant","PA",15241,152,3503,51,15,8,5747,1,1,1,3,1,1,0
4528,"restaurant","NY",10451,104,3202,51,35,6,4269,0,1,1,3,1,0,0
4529,"bar","PA",17403,174,4189,51,1,6,4262,0,0,2,3,1,0,0
4530,"restaurant","PA",17222,172,3717,51,13,8,5574,1,3,1,3,0,0,0
4531,"restaurant","MA",2324,23,2558,51,33,4,2840,1,1,0,1,0,1,0
4532,"bar","NJ",8016,80,2724,51,3,11,7903,1,0,3,3,3,1,0
4533,"restaurant","PA",19301,193,3129,51,29,5,3703,2,2,0,0,1,0,0
4534,"restaurant","PA",15116,151,3501,51,15,11,7854,2,3,1,3,1,1,0
4535,"bar","DE",19702,197,2797,51,15,7,5078,3,1,0,2,0,1,0
4536,"restaurant","NJ",7652,76,2659,51,13,7,5071,0,3,1,2,1,0,0
4537,"restaurant","RI",2904,29,3170,51,15,10,7149,1,3,0,4,2,0,0
4538,"restaurant","NY",11217,112,3223,51,5,7,5103,3,1,0,2,0,1,0
4539,"restaurant","NJ",8087,80,2535,51,3,6,4292,0,0,1,5,0,0,0
4540,"bar","NY",11234,112,2525,51,15,7,5065,1,1,2,2,1,0,0
4541,"restaurant","NJ",8016,80,1827,51,23,6,4349,1,1,3,0,0,1,0
4542,"bar","NY",11772,117,2053,51,35,2,1465,0,1,0,1,0,0,0
4543,"bar","PA",15853,158,3001,51,25,6,4159,2,1,1,2,0,0,0
4544,"bar","MD",21234,212,3257,51,21,5,3547,0,2,2,1,0,0,0
4545,"bar","NH",3102,31,1546,51,29,6,4303,0,0,2,2,2,0,0
4546,"restaurant","CT",6372,63,3345,51,27,5,3565,0,3,0,2,0,0,0
4547,"restaurant","MD",20676,206,2365,51,13,7,5150,0,2,2,3,0,0,0
4548,"bar","NJ",7836,78,3963,51,31,8,5727,0,0,0,5,2,1,0
4549,"restaurant","NY",11756,117,3317,51,13,6,4372,1,1,0,1,0,3,0
4550,"restaurant","MA",1930,19,2486,51,9,9,6497,1,4,0,3,0,1,0
4551,"bar","PA",19380,193,2776,51,15,6,4279,2,1,1,1,1,0,0
4552,"restaurant","NY",13440,134,3165,51,15,6,4346,0,0,1,3,2,0,0
4553,"restaurant","PA",19444,194,2863,51,11,7,4968,1,2,1,1,1,1,0
4554,"restaurant","PA",19073,190,2824,51,29,6,4330,1,0,0,2,3,0,0
4555,"bar","NY",14020,140,2976,51,15,10,7127,0,3,2,2,2,1,0
4556,"restaurant","NJ",7647,76,3771,51,11,9,6513,3,2,1,1,1,1,0
4557,"bar","NJ",7675,76,3225,51,11,10,7123,2,2,1,5,0,0,0
4558,"restaurant","MA",1085,10,3200,51,3,7,5018,1,2,1,2,0,1,0
4559,"restaurant","PA",19014,190,1930,51,7,6,4309,0,1,0,3,1,1,0
4560,"restaurant","NY",11414,114,3591,51,13,9,6563,1,3,0,2,2,1,0
4561,"restaurant","PA",15228,152,3340,51,19,5,3633,2,2,0,1,0,0,0
4562,"restaurant","PA",16509,165,2993,51,21,3,2146,0,0,0,3,0,0,0
4563,"restaurant","NY",11209,112,3255,51,11,6,4254,3,2,0,0,0,1,0
4564,"bar","NJ",7728,77,3508,51,3,11,8060,1,1,2,3,0,4,0
4565,"bar","NJ",8755,87,3574,51,11,10,7161,0,0,4,3,1,2,0
4566,"restaurant","PA",19128,191,2515,51,5,5,3497,1,1,1,0,0,2,0
4567,"restaurant","NY",11414,114,2710,51,5,7,5061,1,1,0,3,1,1,0
4568,"bar","NY",10504,105,2459,51,15,7,5032,2,0,1,3,0,1,0
4569,"bar","NJ",7407,74,3309,51,9,10,7190,1,2,2,3,2,0,0
4570,"restaurant","PA",19063,190,4674,51,19,6,4340,0,1,0,3,1,1,0
4571,"bar","MA",1908,19,2571,51,27,7,4917,1,0,2,2,2,0,0
4572,"bar","PA",18914,189,3442,51,13,2,1437,0,0,0,0,0,2,0
4573,"restaurant","PA",18974,189,2398,51,9,8,5664,2,2,0,3,0,1,0
4574,"bar","MD",21154,211,2458,51,13,7,5071,1,1,2,2,1,0,0
4575,"bar","NH",3104,31,2709,51,13,8,5742,0,0,2,2,2,2,0
4576,"bar","NY",10589,105,2928,51,11,9,6502,3,2,1,2,0,1,0
4577,"bar","NJ",8863,88,3066,51,1,7,5077,1,0,2,0,2,2,0
4578,"bar","NY",11961,119,4285,51,13,9,6463,3,1,0,1,2,2,0
4579,"restaurant","NY",11236,112,1805,51,35,6,4274,1,0,1,3,1,0,0
4580,"bar","NJ",7306,73,3106,51,9,7,5082,2,2,0,2,0,1,0
4581,"restaurant","MA",2159,21,2869,51,29,4,2866,0,0,0,3,1,0,0
4582,"restaurant","NY",11710,117,2306,51,11,9,6519,2,1,0,1,4,1,0
4583,"bar","PA",15241,152,2187,51,9,10,7014,1,1,3,3,1,1,0
4584,"restaurant","NJ",8540,85,3478,51,9,8,5731,1,2,2,2,1,0,0
4585,"bar","NY",14304,143,3065,51,15,8,5808,0,2,2,2,0,2,0
4586,"restaurant","PA",19609,196,2343,51,15,5,3575,0,0,1,1,2,1,0
4587,"restaurant","MD",21208,212,2476,51,13,7,5173,1,2,0,3,0,1,0
4588,"restaurant","MA",1532,15,3124,51,25,7,5126,3,0,0,2,1,1,0
4589,"restaurant","CT",6491,64,3739,51,15,7,5051,1,0,1,4,1,0,0
4590,"restaurant","NY",11104,111,2031,51,25,6,4274,0,2,0,1,2,1,0
4591,"bar","CT",6488,64,4212,51,27,5,3537,2,3,0,0,0,0,0
4592,"bar","PA",19053,190,2818,51,29,5,3607,0,0,2,1,2,0,0
4593,"restaurant","NY",11375,113,3381,51,15,6,4307,1,1,0,3,0,1,0
4594,"restaurant","MD",21225,212,2792,51,15,5,3558,2,0,0,2,0,1,0
4595,"restaurant","MD",21208,212,3499,51,27,4,2871,0,0,0,2,1,1,0
4596,"restaurant","NJ",7607,76,2818,51,13,7,5095,0,2,0,3,1,1,0
4597,"restaurant","RI",2886,28,2813,51,11,6,4317,2,0,0,2,2,0,0
4598,"restaurant","NY",11360,113,3670,51,21,6,4329,1,1,0,2,0,2,0
4599,"bar","NJ",7083,70,2157,51,19,8,5633,0,1,2,5,0,0,0
4600,"bar","CT",6066,60,2716,51,27,3,2215,2,0,0,0,0,1,0
4601,"bar","NY",11727,117,2703,51,31,5,3576,0,1,1,2,0,1,0
4602,"bar","PA",19128,191,2747,51,9,10,7312,0,2,2,4,1,1,0
4603,"restaurant","MA",1890,18,3019,51,13,6,4394,2,1,1,2,0,0,0
4604,"bar","PA",18944,189,2922,51,3,8,5746,0,1,2,4,0,1,0
4605,"restaurant","NY",10950,109,2409,51,9,9,6513,0,3,1,4,1,0,0
4606,"restaurant","MD",21228,212,4050,51,1,7,5050,1,1,1,2,2,0,0
4607,"restaurant","NY",11561,115,3272,51,5,5,3549,3,0,1,1,0,0,0
4608,"bar","NJ",8817,88,3097,51,27,9,6548,0,2,1,4,1,1,0
4609,"bar","NY",11415,114,2075,51,23,3,2160,1,0,0,1,1,0,0
4610,"restaurant","MD",20878,208,2478,51,13,8,5631,1,2,0,3,1,1,0
4611,"bar","NY",11230,112,3092,51,5,5,3595,1,1,0,3,0,0,0
4612,"restaurant","MD",21144,211,4216,51,1,7,5090,1,0,2,3,1,0,0
4613,"restaurant","PA",18603,186,2756,51,11,5,3642,1,1,0,1,1,1,0
4614,"restaurant","PA",19355,193,2551,51,9,6,4323,0,2,1,1,2,0,0
4615,"restaurant","NY",10708,107,2423,51,11,7,5118,3,0,0,3,0,1,0
4616,"restaurant","PA",18614,186,1918,51,15,7,5029,2,1,1,1,2,0,0
4617,"restaurant","NJ",7607,76,2947,51,13,7,5012,2,0,0,4,0,1,0
4618,"bar","PA",15235,152,3780,51,33,4,2894,2,0,0,1,0,1,0
4619,"restaurant","NJ",8822,88,4459,51,13,8,5835,1,0,1,5,1,0,0
4620,"restaurant","NJ",7712,77,3205,51,15,5,3617,0,2,0,0,2,1,0
4621,"bar","NJ",7930,79,3440,51,27,5,3578,0,0,2,1,1,1,0
4622,"restaurant","PA",17404,174,3429,51,31,3,2125,0,1,0,1,1,0,0
4623,"restaurant","NY",11743,117,3496,51,11,5,3594,0,1,2,2,0,0,0
4624,"bar","PA",19087,190,3169,51,27,4,2913,0,1,1,0,2,0,0
4625,"bar","CT",6611,66,2165,51,29,9,6549,2,1,2,1,1,2,0
4626,"restaurant","MD",21015,210,2263,51,21,6,4296,1,2,0,2,1,0,0
4627,"bar","MD",21087,210,2329,51,15,8,5695,1,1,3,3,0,0,0
4628,"restaurant","NY",11753,117,3419,51,15,4,2884,0,2,1,1,0,0,0
4629,"bar","PA",19063,190,3190,51,5,7,5096,1,1,2,2,1,0,0
4630,"restaurant","PA",19083,190,3314,51,13,6,4314,1,3,0,0,0,2,0
4631,"restaurant","PA",18104,181,4399,51,3,6,4348,0,3,0,2,1,0,0
4632,"bar","NY",11743,117,3270,51,11,6,4359,0,3,0,1,0,2,0
4633,"bar","NJ",8096,80,2796,51,13,4,2847,0,1,0,3,0,0,0
4634,"bar","PA",15637,156,3345,51,29,4,2880,0,1,0,2,0,1,0
4635,"bar","PA",19086,190,2667,51,31,5,3640,0,2,0,1,1,1,0
4636,"bar","NY",14456,144,3022,51,11,9,6503,1,3,2,1,1,1,0
4637,"restaurant","NJ",7624,76,2914,51,13,5,3594,1,2,0,2,0,0,0
4638,"restaurant","PA",19063,190,2927,51,5,7,5102,0,5,1,0,1,0,0
4639,"bar","MA",2132,21,3460,51,19,8,5858,0,1,2,2,3,0,0
4640,"bar","PA",19073,190,2320,51,23,8,5641,0,1,2,1,3,1,0
4641,"restaurant","PA",19145,191,3533,51,15,7,5014,1,0,0,4,1,1,0
4642,"bar","NY",10314,103,4250,51,25,9,6365,1,0,2,3,1,2,0
4643,"restaurant","NJ",8046,80,2602,51,29,4,2891,0,1,0,2,1,0,0
4644,"bar","PA",18103,181,3147,51,29,2,1466,0,0,2,0,0,0,0
4645,"bar","NY",11530,115,3411,51,25,8,5759,1,2,1,3,1,0,0
4646,"restaurant","NY",10461,104,3013,51,3,7,4963,0,1,4,1,1,0,0
4647,"restaurant","NY",10804,108,2841,51,19,8,5614,1,1,1,2,2,1,0
4648,"bar","NJ",8097,80,2322,51,15,5,3665,1,1,1,0,0,2,0
4649,"bar","PA",19056,190,2418,51,11,6,4410,1,0,3,1,0,1,0
4650,"restaurant","PA",19103,191,3162,51,31,3,2168,2,0,0,0,0,1,0
4651,"bar","NY",11520,115,2911,51,27,9,6704,2,1,2,1,2,1,0
4652,"restaurant","MA",1945,19,3192,51,3,5,3694,1,0,0,3,0,1,0
4653,"restaurant","NY",11433,114,2505,51,19,6,4323,0,0,2,3,0,1,0
4654,"bar","NY",10965,109,1740,51,13,5,3563,1,0,2,1,0,1,0
4655,"restaurant","NY",11225,112,2386,51,15,8,5664,2,2,2,2,0,0,0
4656,"restaurant","PA",17055,170,3062,51,21,9,6584,2,2,1,3,1,0,0
4657,"restaurant","CT",6089,60,2191,51,15,6,4403,0,0,3,2,1,0,0
4658,"restaurant","NY",10306,103,3907,51,31,3,2182,0,2,0,1,0,0,0
4659,"restaurant","PA",19355,193,3385,51,15,10,7265,2,1,1,3,1,2,0
4660,"bar","MD",21093,210,4740,51,23,5,3627,0,0,1,3,0,1,0
4661,"restaurant","MD",21045,210,3241,51,15,8,5835,0,3,2,2,0,1,0
4662,"bar","NY",10019,100,2335,51,23,5,3655,0,2,1,0,1,1,0
4663,"bar","NY",10605,106,2752,51,13,9,6526,1,3,2,1,0,2,0
4664,"bar","PA",19355,193,4503,51,11,5,3569,0,1,2,2,0,0,0
4665,"bar","NY",11717,117,2448,51,9,10,7163,1,2,4,2,1,0,0
4666,"restaurant","NY",10307,103,3396,51,21,7,5056,0,0,2,2,3,0,0
4667,"restaurant","CT",6106,61,2656,51,9,3,2120,0,0,1,0,1,1,0
4668,"restaurant","PA",15642,156,2711,51,7,6,4254,0,1,2,2,1,0,0
4669,"bar","NH",3858,38,2437,51,25,12,8946,1,0,2,3,2,4,0
4670,"bar","NJ",7024,70,3558,51,17,7,4999,2,0,1,4,0,0,0
4671,"restaurant","NJ",7012,70,3477,51,15,7,4991,0,2,1,2,1,1,0
4672,"bar","NJ",7093,70,2391,51,9,6,4226,0,1,2,2,1,0,0
4673,"restaurant","NY",11725,117,2052,51,29,7,5053,1,0,1,3,2,0,0
4674,"restaurant","PA",19403,194,3036,51,21,9,6412,2,2,0,4,1,0,0
4675,"restaurant","NY",11229,112,3562,51,7,9,6532,0,1,0,4,1,3,0
4676,"restaurant","NY",11783,117,3546,51,23,8,5876,1,2,1,1,1,2,0
4677,"bar","NY",11725,117,2557,51,9,7,5090,0,2,1,2,1,1,0
4678,"restaurant","MD",21104,211,2827,51,15,7,5129,1,2,1,1,1,1,0
4679,"bar","MA",1056,10,3095,51,11,5,3659,0,1,4,0,0,0,0
4680,"bar","NJ",8618,86,2704,51,9,9,6384,2,2,1,2,2,0,0
4681,"restaurant","MA",2647,26,2311,51,11,6,4344,2,1,1,2,0,0,0
4682,"bar","NY",11753,117,3698,51,11,8,5705,3,1,1,2,0,1,0
4683,"bar","NY",11771,117,3071,51,23,4,2847,0,0,2,1,0,1,0
4684,"restaurant","NY",11209,112,3355,51,9,5,3593,1,1,2,1,0,0,0
4685,"bar","NY",11950,119,2433,51,29,10,7237,0,3,3,1,1,2,0
4686,"bar","MA",2138,21,3915,51,15,8,5783,0,2,2,4,0,0,0
4687,"restaurant","MA",1876,18,3537,51,31,3,2186,0,0,0,2,0,1,0
4688,"bar","NY",11235,112,3992,51,21,7,5035,0,1,3,0,2,1,0
4689,"bar","NY",14141,141,2981,51,31,3,2172,1,1,0,0,1,0,0
4690,"restaurant","NY",11020,110,2920,51,13,4,2903,0,2,0,1,1,0,0
4691,"restaurant","RI",2860,28,3328,51,9,7,5081,0,1,1,4,1,0,0
4692,"restaurant","PA",19131,191,2796,51,13,4,2851,2,2,0,0,0,0,0
4693,"bar","PA",17701,177,4479,51,21,4,2871,0,0,2,1,0,1,0
4694,"bar","NY",10036,100,2670,51,21,5,3604,0,3,1,0,1,0,0
4695,"bar","MA",1776,17,4655,51,11,8,5677,1,3,1,2,0,1,0
4696,"bar","MD",21227,212,3314,51,13,10,7124,0,1,2,5,1,1,0
4697,"bar","NY",11727,117,3240,51,31,3,2186,0,1,1,0,1,0,0
4698,"bar","NY",11565,115,2743,51,5,4,2902,0,1,0,2,1,0,0
4699,"bar","NJ",8904,89,3874,51,33,6,4236,0,2,0,3,1,0,0
4700,"bar","PA",19115,191,5115,51,19,4,2879,1,0,0,1,1,1,0
4701,"bar","VT",5701,57,2293,51,3,7,4999,0,2,2,1,1,1,0
4702,"bar","PA",19079,190,4183,51,15,5,3591,0,1,3,0,1,0,0
4703,"restaurant","NY",10464,104,3401,51,13,9,6307,0,3,1,2,0,3,0
4704,"restaurant","MA",2171,21,3130,51,15,6,4302,1,2,1,0,1,1,0
4705,"bar","NJ",8057,80,2686,51,11,6,4279,2,1,0,2,1,0,0
4706,"restaurant","NY",11510,115,2161,51,11,8,5688,1,2,0,3,1,1,0
4707,"restaurant","PA",19426,194,3861,51,15,10,7205,1,2,0,4,2,1,0
4708,"restaurant","NY",13833,138,3470,51,15,6,4471,0,1,0,3,0,2,0
4709,"restaurant","NY",10994,109,3416,51,9,7,5012,3,0,1,2,1,0,0
4710,"bar","PA",19335,193,2542,51,13,9,6589,1,2,3,0,1,2,0
4711,"restaurant","NY",14226,142,3519,51,11,5,3565,0,2,1,0,1,1,0
4712,"restaurant","PA",19111,191,4113,51,19,7,4992,1,1,2,1,1,1,0
4713,"restaurant","MD",20832,208,3741,51,9,6,4258,1,2,0,2,0,1,0
4714,"bar","MA",2745,27,2735,51,33,6,4306,1,1,2,1,0,1,0
4715,"restaurant","NY",14580,145,2688,51,15,9,6568,0,3,1,2,1,2,0
4716,"bar","PA",19116,191,2718,51,1,8,5859,1,0,0,5,0,2,0
4717,"restaurant","MA",2645,26,1805,51,7,7,5155,2,1,1,2,1,0,0
4718,"restaurant","MD",20878,208,5040,51,23,7,4996,0,1,0,5,0,1,0
4719,"bar","PA",19124,191,2759,51,9,5,3611,0,1,1,2,1,0,0
4720,"bar","NJ",7410,74,4118,51,15,8,5689,1,0,2,3,0,2,0
4721,"restaurant","NY",11355,113,3235,51,15,6,4279,0,4,0,0,0,2,0
4722,"bar","NY",11762,117,2562,51,27,5,3583,1,0,0,3,0,1,0
4723,"bar","NJ",7102,71,2563,51,25,7,5089,0,0,2,2,2,1,0
4724,"restaurant","NJ",8735,87,3164,51,15,8,5794,2,1,0,3,1,1,0
4725,"restaurant","NY",11419,114,2636,51,13,8,5783,0,0,2,4,2,0,0
4726,"bar","NJ",7006,70,2524,51,33,8,5675,1,1,1,2,2,1,0
4727,"bar","MA",2131,21,3634,51,9,6,4350,1,1,1,3,0,0,0
4728,"restaurant","NY",13206,132,2660,51,9,7,4967,0,1,3,0,3,0,0
4729,"restaurant","NY",11714,117,3794,51,19,6,4384,1,2,1,0,2,0,0
4730,"restaurant","PA",15370,153,2621,51,33,3,2157,0,0,0,1,1,1,0
4731,"bar","PA",16117,161,2784,51,31,3,2166,1,1,1,0,0,0,0
4732,"bar","DE",19720,197,2855,51,9,5,3531,0,1,0,2,1,1,0
4733,"restaurant","NJ",8884,88,2662,51,9,6,4367,2,1,1,2,0,0,0
4734,"restaurant","PA",19454,194,3364,51,19,7,5146,0,2,1,3,1,0,0
4735,"restaurant","PA",18081,180,2066,51,9,9,6310,2,1,1,4,0,1,0
4736,"bar","NY",10603,106,3720,51,15,7,4976,3,1,2,1,0,0,0
4737,"restaurant","NY",11436,114,4020,51,27,2,1468,0,1,0,1,0,0,0
4738,"restaurant","NJ",8691,86,2521,51,11,6,4362,0,1,1,1,1,2,0
4739,"restaurant","NJ",7901,79,2680,51,5,6,4377,2,0,1,2,1,0,0
4740,"restaurant","PA",19114,191,4105,51,9,5,3648,1,0,0,3,1,0,0
4741,"restaurant","NY",13733,137,2104,51,19,8,5766,1,1,0,4,2,0,0
4742,"bar","MA",2343,23,3856,51,1,11,7902,1,1,0,7,0,2,0
4743,"restaurant","CT",6281,62,1942,51,11,7,4988,0,2,1,3,0,1,0
4744,"restaurant","NY",10605,106,2828,51,17,5,3611,1,0,0,3,0,1,0
4745,"restaurant","NJ",7090,70,2708,51,9,9,6440,1,1,0,5,2,0,0
4746,"restaurant","NY",10314,103,2604,51,5,4,2877,1,0,1,2,0,0,0
4747,"bar","NJ",8753,87,3510,51,25,5,3652,1,1,0,3,0,0,0
4748,"bar","NJ",8260,82,3581,51,29,5,3611,0,1,1,3,0,0,0
4749,"restaurant","NJ",7008,70,2627,51,15,11,7875,1,1,1,6,2,0,0
4750,"bar","NJ",7620,76,2767,51,15,9,6603,2,3,3,0,1,0,0
4751,"restaurant","NY",10538,105,3209,51,19,7,5157,0,1,1,5,0,0,0
4752,"bar","MA",2181,21,2256,51,11,9,6507,0,2,2,2,2,1,0
4753,"bar","NY",11230,112,2566,51,27,5,3587,1,0,2,2,0,0,0
4754,"restaurant","NY",14127,141,3264,51,11,8,5771,0,0,3,5,0,0,0
4755,"bar","NJ",8820,88,3098,51,13,6,4283,2,1,0,2,1,0,0
4756,"restaurant","NJ",8648,86,3424,51,17,6,4300,0,0,1,4,1,0,0
4757,"restaurant","NY",10543,105,3610,51,5,7,5136,1,2,1,2,0,1,0
4758,"bar","PA",19033,190,3593,51,1,8,5925,1,3,2,1,0,1,0
4759,"bar","NY",12589,125,5498,51,15,11,7878,2,0,2,4,0,3,0
4760,"restaurant","PA",16803,168,3410,51,25,5,3578,0,3,0,2,0,0,0
4761,"restaurant","NH",3833,38,2724,51,19,7,5055,0,3,1,1,1,1,0
4762,"restaurant","NJ",7724,77,3015,51,13,5,3620,0,1,2,1,0,1,0
4763,"bar","MA",2633,26,3313,51,9,8,5825,0,1,1,3,2,1,0
4764,"restaurant","MD",20814,208,2501,51,9,7,5173,0,1,1,5,0,0,0
4765,"bar","NJ",7662,76,3279,51,13,6,4388,1,0,0,4,0,1,0
4766,"restaurant","NJ",8619,86,2137,51,1,5,3630,1,3,0,0,1,0,0
4767,"bar","NY",10543,105,3522,51,33,4,2935,2,0,2,0,0,0,0
4768,"restaurant","PA",17013,170,3708,51,27,6,4269,0,3,0,2,1,0,0
4769,"bar","NY",10541,105,3162,51,17,8,5733,4,0,2,1,0,1,0
4770,"bar","MA",2026,20,2456,51,21,10,7384,2,3,2,2,1,0,0
4771,"restaurant","NJ",7047,70,2208,51,15,6,4207,1,2,2,0,0,1,0
4772,"restaurant","RI",2909,29,3044,51,23,10,7289,0,2,1,2,1,4,0
4773,"restaurant","MA",2155,21,2774,51,11,7,5037,1,2,0,3,0,1,0
4774,"restaurant","MD",20912,209,2963,51,29,7,5217,2,1,0,3,1,0,0
4775,"restaurant","PA",17701,177,3832,51,13,7,4943,2,1,1,0,0,3,0
4776,"bar","NY",11792,117,3770,51,11,8,5797,0,2,2,3,0,1,0
4777,"restaurant","MD",21227,212,4616,51,11,5,3639,2,2,0,0,1,0,0
4778,"restaurant","NY",10583,105,4011,51,25,6,4363,0,0,3,2,0,1,0
4779,"bar","NH",3079,30,3004,51,9,11,7903,4,0,3,1,1,2,0
4780,"bar","MA",1876,18,3182,51,15,6,4309,0,4,0,2,0,0,0
4781,"bar","NY",14223,142,2754,51,13,10,7117,2,2,1,5,0,0,0
4782,"bar","NY",11754,117,3114,51,21,7,5002,1,1,1,2,1,1,0
4783,"bar","CT",6880,68,1688,51,23,1,719,0,0,0,1,0,0,0
4784,"restaurant","PA",19464,194,3091,51,5,7,5007,1,0,2,0,1,3,0
4785,"bar","NJ",8756,87,3025,51,13,5,3581,0,1,0,3,0,1,0
4786,"bar","NY",11362,113,2612,51,25,9,6639,1,2,2,2,1,1,0
4787,"bar","NY",11414,114,3486,51,29,3,2140,0,2,1,0,0,0,0
4788,"restaurant","DE",19901,199,3060,51,23,8,5724,0,4,2,2,0,0,0
4789,"restaurant","NY",11901,119,2805,51,9,7,4924,2,2,0,1,2,0,0
4790,"bar","MD",21136,211,3485,51,15,6,4340,0,0,0,6,0,0,0
4791,"bar","NY",10952,109,2807,51,9,7,5176,0,2,1,1,2,1,0
4792,"bar","NY",10956,109,2062,51,31,6,4344,1,0,3,2,0,0,0
4793,"bar","MA",2601,26,1893,51,17,5,3636,1,0,0,3,1,0,0
